FLAIR_NC_Intensity_CoefficientOfVariation,FLAIR_NC_Intensity_Energy,FLAIR_NC_Intensity_InterQuartileRange,FLAIR_NC_Intensity_Kurtosis,FLAIR_NC_Intensity_Mean,FLAIR_NC_Intensity_MeanAbsoluteDeviation,FLAIR_NC_Intensity_Median,FLAIR_NC_Intensity_MedianAbsoluteDeviation,FLAIR_NC_Intensity_Minimum,FLAIR_NC_Intensity_Mode,FLAIR_NC_Intensity_NinetiethPercentile,FLAIR_NC_Intensity_QuartileCoefficientOfVariation,FLAIR_NC_Intensity_Range,FLAIR_NC_Intensity_StandardDeviation,FLAIR_NC_Intensity_Sum,FLAIR_NC_Intensity_TenthPercentile,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-0_Frequency,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-0_Probability,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-10_Frequency,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-10_Probability,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-11_Frequency,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-11_Probability,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-12_Frequency,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-12_Probability,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-13_Frequency,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-13_Probability,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-14_Frequency,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-14_Probability,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-15_Frequency,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-15_Probability,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-1_Frequency,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-1_Probability,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-2_Frequency,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-2_Probability,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-3_Frequency,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-3_Probability,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-4_Probability,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-5_Frequency,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-5_Probability,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-6_Frequency,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-6_Probability,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-7_Frequency,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-7_Probability,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-8_Frequency,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-8_Probability,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-9_Frequency,FLAIR_NC_Histogram_Bins-16_Bins-16_Bin-9_Probability,FLAIR_NC_Histogram_Bins-16_Bins-16_CoefficientOfVariation,FLAIR_NC_Histogram_Bins-16_Bins-16_Energy,FLAIR_NC_Histogram_Bins-16_Bins-16_Entropy,FLAIR_NC_Histogram_Bins-16_Bins-16_FifthPercentileMean,FLAIR_NC_Histogram_Bins-16_Bins-16_Kurtosis,FLAIR_NC_Histogram_Bins-16_Bins-16_Mean,FLAIR_NC_Histogram_Bins-16_Bins-16_MeanAbsoluteDeviation,FLAIR_NC_Histogram_Bins-16_Bins-16_MedianAbsoluteDeviation,FLAIR_NC_Histogram_Bins-16_Bins-16_NinetyFifthPercentile,FLAIR_NC_Histogram_Bins-16_Bins-16_NinetyFifthPercentileMean,FLAIR_NC_Histogram_Bins-16_Bins-16_QuartileCoefficientOfVariation,FLAIR_NC_Histogram_Bins-16_Bins-16_RobustMeanAbsoluteDeviation1090,FLAIR_NC_Histogram_Bins-16_Bins-16_RootMeanSquare,FLAIR_NC_Histogram_Bins-16_Bins-16_Skewness,FLAIR_NC_Histogram_Bins-16_Bins-16_Uniformity,FLAIR_NC_Morphologic_Eccentricity,FLAIR_NC_Morphologic_EllipseDiameter_Axis-0,FLAIR_NC_Morphologic_EllipseDiameter_Axis-1,FLAIR_NC_Morphologic_EllipseDiameter_Axis-2,FLAIR_NC_Morphologic_Elongation,FLAIR_NC_Morphologic_EquivalentSphericalPerimeter,FLAIR_NC_Morphologic_EquivalentSphericalRadius,FLAIR_NC_Morphologic_Flatness,FLAIR_NC_Morphologic_LargestComponentSize,FLAIR_NC_Morphologic_Roundness,FLAIR_NC_GLCM_Bins-16_Radius-1_AutoCorrelation,FLAIR_NC_GLCM_Bins-16_Radius-1_ClusterProminence,FLAIR_NC_GLCM_Bins-16_Radius-1_ClusterShade,FLAIR_NC_GLCM_Bins-16_Radius-1_Contrast,FLAIR_NC_GLCM_Bins-16_Radius-1_Correlation,FLAIR_NC_GLCM_Bins-16_Radius-1_Energy,FLAIR_NC_GLCM_Bins-16_Radius-1_Entropy,FLAIR_NC_GLCM_Bins-16_Radius-1_Homogeneity,FLAIR_NC_GLRLM_Bins-16_Radius-1_GreyLevelNonuniformity,FLAIR_NC_GLRLM_Bins-16_Radius-1_LongRunEmphasis,FLAIR_NC_GLRLM_Bins-16_Radius-1_LongRunHighGreyLevelEmphasis,FLAIR_NC_GLRLM_Bins-16_Radius-1_LongRunLowGreyLevelEmphasis,FLAIR_NC_GLRLM_Bins-16_Radius-1_ShortRunEmphasis,FLAIR_NC_GLRLM_Bins-16_Radius-1_ShortRunHighGreyLevelEmphasis,FLAIR_NC_GLRLM_Bins-16_Radius-1_ShortRunLowGreyLevelEmphasis,FLAIR_NC_GLSZM_Bins-16_Radius-1_GreyLevelMean,FLAIR_NC_GLSZM_Bins-16_Radius-1_GreyLevelNonUniformity,FLAIR_NC_GLSZM_Bins-16_Radius-1_GreyLevelNonUniformityNormalized,FLAIR_NC_GLSZM_Bins-16_Radius-1_GreyLevelVariance,FLAIR_NC_GLSZM_Bins-16_Radius-1_HighGreyLevelEmphasis,FLAIR_NC_GLSZM_Bins-16_Radius-1_LargeZoneEmphasis,FLAIR_NC_GLSZM_Bins-16_Radius-1_LargeZoneHighGreyLevelEmphasis,FLAIR_NC_GLSZM_Bins-16_Radius-1_LargeZoneLowGreyLevelEmphasis,FLAIR_NC_GLSZM_Bins-16_Radius-1_LowGreyLevelEmphasis,FLAIR_NC_GLSZM_Bins-16_Radius-1_SmallZoneEmphasis,FLAIR_NC_GLSZM_Bins-16_Radius-1_SmallZoneHighGreyLevelEmphasis,FLAIR_NC_GLSZM_Bins-16_Radius-1_SmallZoneLowGreyLevelEmphasis,FLAIR_NC_GLSZM_Bins-16_Radius-1_ZonePercentage,FLAIR_NC_GLSZM_Bins-16_Radius-1_ZoneSizeEntropy,FLAIR_NC_GLSZM_Bins-16_Radius-1_ZoneSizeMean,FLAIR_NC_GLSZM_Bins-16_Radius-1_ZoneSizeNonUniformity,FLAIR_NC_GLSZM_Bins-16_Radius-1_ZoneSizeNoneUniformityNormalized,FLAIR_NC_NGTDM_Coarsness,FLAIR_NC_NGTDM_Complexity
0.1720173085,95642262,37,3.11302855,168.3667989,3.162901738e-13,167.0,1.366798901,91,156,206,0.1104477612,164,28.96200359,551738,132,13,0.003967043027,246,0.07506866036,149,0.04546841623,92,0.02807445835,48,0.01464754348,30,0.009154714678,42,0.01281660055,20,0.006103143119,104,0.03173634422,204,0.06225205981,0.09673481843,300,0.09154714678,470,0.1434238633,489,0.1492218493,446,0.1361000915,307,0.09368324687,0.4018785499,188455,3.508309285,115.7,3.000712896,7.036618859,-8.132646220000001e-15,0.03661885871,219.4447659,235.5759494,0.2857142857,1.804422488,7.583428764,0.3184611204,0.1017648364,0.7079818841,13.6889167,19.50246615,23.13570721,1.186296494,1057.574088,9.173825369,1.42469025,3234,0.587259642,20903.66555,1956.142085,28.58174981,3.646598328,0.1002461638,0.01902688013,6.225038035,0.5017728367,6714.661973,1.189333885,86.40129555,0.03482785754,0.9618335853,72.44704863,0.02745403427,8.977198697,21.80130293,0.07101401606,15.35778629,95.94788274,2432.537459,148429.6645,52.4981402,0.05011083932,0.592144968,54.93035686,0.03175196329,0.09368324687,5.88252196,10.6742671,100.732899,0.3281201923,0.0003806063802,800.4501777
0.1476934465,491078379,20,7.372309596,120.9950347,1.3737707880000001e-14,120.0,0.9950347265,35,123,141,0.08333333333,220,17.87017368,3972025,101,14,0.0004264652126,188,0.00572681857,63,0.001919093457,27,0.0008224686243,21,0.0006396978189,17,0.0005178506153,21,0.0006396978189,28,0.0008529304252,163,0.004965273547,836,0.02546606555,0.09979285975,9451,0.2878944803,11848,0.3609114171,4800,0.1462166443,1492,0.04544900695,583,0.01775922993,0.2296126772,1143251,2.365107737,83.55357143,6.998660843,5.751644937,-9.250615789000001e-14,-0.2483550628,152.1748946,167.6412371,0.09090909091,0.7590939906,5.901312087,0.7591870263,0.2475715334,0.7019288527,32.39046109,38.60131064,49.64538928,1.286106312,4925.102503,19.79715142,1.19174934,32501,0.4199066423,2765.227161,179.280043,6.921013813,0.9392464517,0.4502917142,0.1042605869,4.003259396,0.7300030381,93518.36735,1.324305468,64.01946552,0.03335453338,0.9405671022,47.31717764,0.02400695896,7.723091076,115.9365225,0.1066573344,7.30602614,66.95216191,207740.3201,9408685.08,4757.37766,0.03086721987,0.5229953627,36.84760448,0.01524507752,0.03311197758,6.11163395,30.20055198,281.4213431,0.2588972798,1.846663613e-05,846.7252172
0.1859444042,297671502,29,5.077369005,136.1182304,2.114685728e-12,134.0,2.118230408,61,135,167,0.1078066914,194,25.31042325,2113780,107,39,0.002511430227,302,0.01944748535,169,0.01088286432,116,0.007469895035,55,0.003541760577,28,0.001803078112,51,0.00328417799,149,0.009594951381,432,0.02781891944,1276,0.08216884539,0.1564170262,3189,0.2053577178,3375,0.2173353081,2287,0.1472728444,1068,0.06877455084,564,0.03631914483,0.3685062017,573160,3.045199674,89.06314244,4.883130764,5.700560242,5.008408882e-13,-0.2994397579,181.1329536,202.8723404,0.2727272727,1.189687019,6.075278508,0.7790632008,0.1498140279,0.6448103245,26.96780352,29.69371257,37.0226038,1.246816265,3009.316706,15.4749415,1.101080129,15523,0.7381330791,5461.939402,828.6301969,33.43654341,1.922356193,0.1961973776,0.04575884887,5.19275444,0.6290072445,35162.65334,1.176072731,59.76194051,0.03964920974,0.9633718313,50.32183161,0.03390659095,8.648011782,54.84977909,0.0807802343,12.25460209,87.04270987,44302.60825,1858502.672,1218.697249,0.04845040764,0.5536012419,48.65312967,0.02694747249,0.04372464421,6.172914456,22.87039764,195.1060383,0.2873432081,6.684315084e-05,760.381721
0.09851964637,6148323,14,2.991728887,115.6857143,-2.1737922820000002e-14,117.0,-1.314285714,80,120,129,0.06034482759,68,11.39731566,52637,98,3,0.006593406593,58,0.1274725275,40,0.08791208791,18,0.03956043956,5,0.01098901099,3,0.006593406593,2,0.004395604396,1,0.002197802198,9,0.01978021978,25,0.05494505495,0.05054945055,24,0.05274725275,34,0.07472527473,61,0.1340659341,64,0.1406593407,85,0.1868131868,0.3399506931,31539,3.394400129,90.33333333,2.947520891,7.883516484,8.69048423e-15,-0.1164835165,132.2722295,136.75,0.25,1.582662023,8.325652138,-0.4019945513,0.1127641589,0.7079636039,7.254073407,9.911737527,12.00626911,1.211318306,284.8238905,4.760836591,1.366368517,452,0.5389489387,14318.87979,1276.630922,-54.67192684,3.596435757,0.1178220043,0.02894036498,5.899189077,0.5019247159,1098.658098,1.808186672,163.6598774,0.0383472864,0.8644711401,74.90178614,0.02352303347,9.086956522,7.695652174,0.08364839319,11.79678639,94.36956522,127.576087,11926.0,1.776140202,0.03355942818,0.5674216138,59.63519402,0.01433693737,0.2021978022,5.382956554,4.945652174,28.02173913,0.304584121,0.002076506722,952.0910365
0.08632831564,141032486,11,9.101169005,140.2783244,-7.252849494e-14,141.0,-0.7216755693,55,142,153,0.03886925795,128,12.10999147,997940,128,7,0.0009839752601,2549,0.3583075626,1889,0.2655327523,716,0.1006466123,168,0.02361540624,33,0.004638740512,6,0.0008434073658,4,0.0005622715772,11,0.001546246837,17,0.002389654203,0.004217036829,49,0.00688782682,93,0.01307281417,148,0.02080404836,310,0.04357604723,1084,0.1523755974,0.1524790438,742933,2.486616779,104.3264095,8.662729656,10.10247399,1.346705211e-13,0.1024739949,157.4025105,162.1170886,0.04761904762,0.7652532169,10.21922343,-1.448950436,0.2353971219,0.874013447,16.19341899,21.7322106,38.60759783,1.776514987,1788.792774,11.9309516,1.342039665,7114,0.5248280261,9250.07697,348.7414865,-21.54329262,1.943356625,0.254065883,0.07934379841,4.507408614,0.6403521114,24875.93179,1.318259734,167.8988327,0.01304979609,0.9401117959,118.7824519,0.01007102303,9.355742297,34.37254902,0.09628164991,10.29641661,97.82633053,29683.17087,3891103.104,229.0959217,0.03043272903,0.5668083498,52.83674162,0.01985199219,0.05018273826,5.80403619,19.92717087,107.9747899,0.3024503919,5.238376775e-05,1533.705687
0.3431249314,260370156,56,3.389069801,127.1351651,-1.787140208e-12,124.0,3.13516514,1,96,183,0.2258064516,254,43.62324482,1832272,76,79,0.005481543158,1110,0.07701915071,598,0.04149320011,425,0.02948931446,282,0.01956702748,200,0.01387732445,250,0.01734665556,71,0.00492645018,153,0.01061615321,419,0.02907299473,0.07493755204,1822,0.1264224258,2103,0.1459200666,2021,0.1402303636,1882,0.1305856231,1917,0.1330141549,0.3700475333,905412,3.450959651,45.96121884,3.253369045,7.433527616,-4.454357751e-13,0.4335276159,208.1461394,232.5098592,0.2857142857,1.653399926,7.926126446,0.3963355925,0.1077127265,0.8548790464,23.30981618,25.16418289,46.6807668,1.855047987,2854.015416,15.07034607,1.079553039,14337,0.5322838133,23448.36153,2592.535121,54.92980008,2.475503434,0.1081367701,0.02536363182,5.894467851,0.59131971,27451.36218,1.073755804,83.60923072,0.02707480408,0.9832367172,76.8436489,0.02533242747,7.625,56.03125,0.09727647569,9.873263889,68.01388889,27507.76042,1951607.043,475.0803392,0.03953081966,0.5092200156,32.68163296,0.01562212641,0.03996669442,6.131312362,25.02083333,142.0694444,0.246648341,7.909015415e-05,861.4383087
0.2383291447,47966990,44,3.234908808,148.3305865,-1.833978652e-13,154.0,-5.669413476,38,170,188,0.1447368421,217,35.35150182,306006,96,18,0.008725157538,291,0.1410567135,159,0.07707222492,50,0.02423654872,11,0.005332040717,3,0.001454192923,2,0.0009694619486,42,0.02035870092,43,0.0208434319,73,0.03538536112,0.0508967523,117,0.05671352399,164,0.07949587979,271,0.131362094,389,0.188560349,325,0.1575375667,0.3434259219,134316,3.340771777,62.36893204,3.217132948,7.63160446,4.9819791750000004e-14,-0.3683955405,197.6808846,207.7640449,0.25,1.513499984,8.068898658,-0.6700252122,0.1183887853,0.7370047882,13.26337959,14.21256911,20.31369679,1.429276905,768.9422234,7.82243427,1.07156468,2005,0.8896536708,18398.3392,1817.363,-82.77591012,3.978019998,0.1013575986,0.02161774462,6.121003081,0.4889402628,4842.433561,1.254195065,103.4347826,0.03815894405,0.955711999,75.3668304,0.03187913415,8.47311828,15.6344086,0.08405596023,11.23852468,83.03225806,1857.026882,164992.2957,25.67583616,0.04683978038,0.541931316,47.80644394,0.02303718176,0.09015996122,5.728644871,11.09139785,51.13978495,0.2749450804,0.0004454598828,923.2442532
0.5821346475,163953119,93,2.299815892,103.0171592,-6.086122737e-13,98.0,5.017159199,0,82,188,0.4626865672,255,59.96985766,1188715,25,674,0.0584106075,714,0.0618771124,540,0.0467978161,437,0.03787156599,288,0.02495883525,165,0.0142993327,139,0.01204610452,865,0.07496316839,899,0.07790969755,995,0.0862293093,0.08397608112,1205,0.10442846,1110,0.09619551088,909,0.07877632377,827,0.07166998873,803,0.0695900858,0.6283772553,573472,3.836906864,7.317604356,2.280693487,5.969148106,-2.141126536e-13,-0.03085189358,208.1503663,227.746114,0.5,2.497586507,7.049722505,0.3109505919,0.07435821987,0.6824686157,22.25250443,28.05972427,34.18726303,1.218374874,2417.506359,13.87007727,1.260969271,11177,0.386284072,70274.59641,6376.193828,121.7900827,3.387745256,0.06127717494,0.01445363468,6.519409523,0.5485846207,17040.25054,1.059392449,65.68203095,0.1088320863,0.9872443292,61.92064121,0.09133713556,7.303210464,74.45778835,0.08853482562,10.82007293,64.156956,4605.739596,227955.0713,477.9582323,0.06094950895,0.5087275948,32.2360016,0.02687562831,0.07288326545,6.341319032,13.72057075,207.0618312,0.2462090739,0.0001830162012,564.3378392
0.1219353863,1358515665,29,3.682196936,188.096498,9.451467258000001e-14,189.0,-0.9035020484,55,188,217,0.07692307692,200,22.93561914,7116631,158,4,0.0001057222149,8844,0.2337518171,8204,0.2168362627,4299,0.1136249504,2535,0.06700145368,744,0.01966433197,343,0.009065679926,7,0.000185013876,17,0.0004493194132,46,0.001215805471,0.00227302762,197,0.005206819083,693,0.01831637373,2070,0.0547112462,3345,0.08841020219,6401,0.1691819744,0.1828760319,4013283,2.917177524,135.5902233,3.61295782,10.13117484,5.673765908e-13,0.1311748381,226.1386996,236.2875318,0.1,0.9847712773,10.2991889,-0.2487265266,0.1593282909,0.6911013041,28.98589664,46.79525315,50.95671473,1.088929139,5291.066012,20.51949451,1.614414545,36190,0.3824043309,15733.87471,456.4955353,-7.902036623,1.314060721,0.2504472714,0.05124913934,4.906149117,0.6593632539,94172.07971,1.061597741,135.0094154,0.009879786185,0.9860101159,124.7813122,0.009282094654,10.26914968,135.373858,0.09513271823,8.799659642,114.2550949,123104.8735,15833826.35,984.7943516,0.01598107687,0.5302778401,57.9067404,0.009723841375,0.03761067794,6.24217528,26.58819396,379.1011947,0.2664098346,1.481970999e-05,1483.9339
0.2778391725,46870441,26,5.928597873,106.6294748,2.120376864e-13,102.0,4.629474784,28,98,141,0.1238095238,227,29.62584503,408071,74,38,0.009929448654,51,0.0133263653,24,0.006271230729,29,0.007577737131,23,0.006009929449,14,0.003658217925,2,0.0005226025608,89,0.02325581395,206,0.05382806376,291,0.07603867259,0.2377841651,1146,0.2994512673,452,0.1181081787,313,0.08178730076,170,0.04442121766,69,0.01802978835,0.4185306562,114081,2.940862027,49.21383648,5.808320205,5.036582179,1.031187446e-13,0.03658217925,160.0159259,191.8742857,0.2,0.8561869304,5.45980873,1.013708905,0.1787922774,0.8394298713,10.37872547,13.47255839,21.75820451,1.615001685,659.6212553,7.245066713,1.298093723,1593,0.4659722908,3136.892133,1329.820403,57.53088618,1.638198862,0.1991576736,0.0743707158,4.857554769,0.6799327129,10973.29484,1.229951038,51.05844448,0.05599236819,0.9561258252,42.05583146,0.04660773115,7.276485788,41.67183463,0.1076791592,8.003658968,60.95090439,2337.878553,75149.25581,82.69253301,0.03780872949,0.4442506036,28.90778533,0.01362059532,0.1011235955,6.263683201,9.888888889,75.09302326,0.1940388198,0.0002537433274,704.2241305
0.3200103282,103533041,93,1.933631599,164.469182,1.661916892e-13,174.0,-9.530817972,22,217,226,0.282674772,233,52.63183692,571037,92,5,0.001440092166,246,0.07085253456,292,0.08410138249,440,0.1267281106,528,0.1520737327,230,0.06624423963,94,0.02707373272,29,0.008352534562,54,0.01555299539,115,0.03312211982,0.05616359447,300,0.08640552995,289,0.08323732719,231,0.06653225806,221,0.06365207373,203,0.05846774194,0.3896071907,342964,3.679414606,62.16763006,1.928588222,9.2609447,1.408131164e-13,-0.7390552995,235.5309917,245.7214286,0.3333333333,2.70790595,9.938810488,-0.327611614,0.08725697615,0.9141574208,11.02097594,16.8094243,33.57733645,1.997530424,1062.582429,9.195521901,1.525221032,3257,0.51499659,57888.25448,4471.664399,-121.1672388,2.965720057,0.06765168319,0.02105610399,6.225008958,0.555377604,5646.563486,1.128875047,131.9360095,0.02212327597,0.9719016046,109.7868804,0.02038229763,9.382352941,28.22994652,0.07548114044,13.64257628,101.671123,1585.481283,243807.6631,15.78673164,0.03649726978,0.5091706296,48.76271531,0.02499379142,0.107718894,6.159399345,9.28342246,93.54010695,0.2501072378,0.0003018942998,1171.53393
0.5003811151,865111811,144,1.38678146,143.8389701,8.483718358e-12,122.0,21.83897013,0,229,233,0.4768211921,255,71.97430426,4810119,60,166,0.004963966389,615,0.01839059837,681,0.02036422356,1556,0.04652970904,3440,0.1028677372,7174,0.2145270775,1145,0.03423940672,499,0.01492180258,1081,0.03232558835,2309,0.06904697826,0.1307377172,4497,0.1344756437,2702,0.08079901917,1620,0.04844352741,994,0.02972399151,590,0.01764301307,0.5290338863,3109093,3.493176771,32.25675676,1.398371402,8.523040579,-2.132055976e-12,1.523040579,238.0403067,243.3111269,0.5294117647,3.978316145,9.642224269,0.07225106581,0.1119997327,0.6946034109,32.7591475,38.22207584,49.18778901,1.286894757,4899.509994,19.74564806,1.166760394,32248,0.5739746674,27415.83863,8635.659486,9.133024512,1.757371041,0.0468181487,0.05836131685,5.3302277,0.7183404373,41337.38582,1.396602917,158.2368701,0.04515430514,0.945446259,76.51525478,0.03776038758,7.470641373,90.12556459,0.08141424082,12.33766562,68.14814815,96471.02891,14164616.46,1550.373591,0.05758519381,0.5417591592,36.78936566,0.02551733178,0.03310307706,6.300372702,30.20867209,307.234869,0.2775382737,2.520838118e-05,1190.394173
0.09482903386,1926872,13,3.196597666,128.8695652,-7.414358982e-15,129.0,-0.1304347826,93,128,144,0.05019305019,64,12.22057636,14820,110,1,0.008695652174,14,0.1217391304,8,0.06956521739,7,0.06086956522,1,0.008695652174,3,0.02608695652,4,0.0347826087,1,0.008695652174,2,0.01739130435,3,0.02608695652,0.05217391304,9,0.07826086957,4,0.0347826087,14,0.1217391304,18,0.1565217391,20,0.1739130435,0.3641578244,8992,3.512416058,99.75,3.102725499,8.313043478,3.398247867e-16,0.3130434783,150.7027038,154.3333333,0.1764705882,1.7354,8.84258471,-0.1186887051,0.1060869565,0.9571487132,2.707148648,2.911106144,9.693736825,3.329915278,56.56191681,2.121568836,1.075340339,40,0.7750831418,26121.59823,2175.971049,-42.58694839,9.433808554,0.05282018062,0.01697977028,6.470968898,0.3660549854,298.1940928,1.305203938,127.8164557,0.0304927948,0.9401566651,95.56849703,0.02452994027,9.676923077,6.353846154,0.09775147929,10.92639053,104.5692308,5.0,483.3076923,0.09330044182,0.0314260451,0.7006900401,75.27108948,0.02622166578,0.5652173913,4.61403243,1.769230769,29.8,0.4584615385,0.008366678792,864.298234
0.2379580603,31130246,41,4.161265549,151.6580796,-1.20209853e-13,159.0,-7.341920375,13,164,190,0.1318327974,227,36.08826245,194274,102,4,0.0031225605,289,0.2256049961,228,0.1779859485,145,0.1131928181,48,0.037470726,11,0.008587041374,4,0.0031225605,12,0.009367681499,11,0.008587041374,20,0.0156128025,0.02732240437,35,0.02732240437,54,0.04215456674,80,0.06245120999,129,0.1007025761,176,0.137392662,0.274712093,118583,3.241041227,55.296875,4.153722199,9.277907884,-1.0633180520000001e-14,-0.7220921155,197.4499789,207.2063492,0.1578947368,1.347271616,9.621364141,-1.019158938,0.133479711,0.8903858083,5.235777492,8.375095974,14.54711494,1.736949043,232.799353,4.304135673,1.599589743,334,0.5220992646,21197.80723,2225.040999,-120.8425081,3.030656109,0.1160477783,0.02931108085,5.841148794,0.5484329662,3516.600736,1.186529994,134.9646286,0.02001725314,0.9655046239,106.854296,0.01819202889,10.04888889,22.60888889,0.1004839506,9.006498765,109.9866667,116.9288889,13726.25778,1.358411157,0.02107605594,0.455887683,49.5876501,0.007617489967,0.1756440281,6.120622506,5.693333333,45.48,0.2021333333,0.0005344015245,1223.575856
